Date,Time,GHI,Clearsky GHI (W/m2),Ambient Temperature (degC),Modul_ Temperature,Simulated Module Wise Power (W),Actual Module wise Power (W),Actual String wise Power (kW),Actual Array wise Power (kW),Actual_Plant_Power
1/13/2013,13:30,732,732,25.8247719,48.6997719,154.1512332,154.1026564,3.829451011,450.3434389,6773.165322
1/13/2013,14:30,637,637,25.33313707,45.23938707,136.4156713,128.1876007,3.198280638,379.9557398,5714.534327
1/13/2013,15:30,481,481,24.21771959,39.24896959,105.9755987,97.46393415,2.434161755,283.3364283,4442.715196
1/13/2013,16:30,282,282,22.29954777,31.11204777,64.49468599,61.89437279,1.545811961,178.0775379,2849.240606
1/13/2013,17:30,38,78,19.80980169,20.99730169,9.086666372,8.265965041,0.205409231,23.66314344,374.8241921
1/13/2013,18:30,0,0,18.71383787,18.71383787,0,0,0,0,0
1/13/2013,19:30,0,0,17.88333288,17.88333288,0,0,0,0,0
1/13/2013,20:30,0,0,17.11397042,17.11397042,0,0,0,0,0
1/13/2013,21:30,0,0,16.3935186,16.3935186,0,0,0,0,0
1/13/2013,22:30,0,0,15.72723748,15.72723748,0,0,0,0,0
1/13/2013,23:30,0,0,15.09415691,15.09415691,0,0,0,0,0
1/14/2013,0:30,0,0,14.5236145,14.5236145,0,0,0,0,0
1/14/2013,1:30,0,0,13.93702271,13.93702271,0,0,0,0,0
1/14/2013,2:30,0,0,13.45521798,13.45521798,0,0,0,0,0
1/14/2013,3:30,0,0,13.10126215,13.10126215,0,0,0,0,0
1/14/2013,4:30,0,0,12.80953166,12.80953166,0,0,0,0,0
1/14/2013,5:30,0,0,12.53416112,12.53416112,0,0,0,0,0
1/14/2013,6:30,0,0,12.49736371,12.49736371,0,0,0,0,0
1/14/2013,7:30,24,29,14.67937504,15.42937504,5.876586997,5.345731935,0.133242368,15.34952085,240.6804869
1/14/2013,8:30,221,226,17.14329416,24.04954416,52.15135331,49.004804,1.2251201,145.5442679,2165.698706
1/14/2013,9:30,428,438,20.73996392,34.11496392,96.5617398,94.59806086,2.355491715,271.3526456,4124.560213
1/14/2013,10:30,603,614,24.05836552,42.90211552,130.5861211,124.0128027,3.084818466,347.967523,5344.781153
1/14/2013,11:30,730,730,25.44658095,48.25908095,154.0614121,146.3062563,3.650341096,433.6605222,6591.639937
1/14/2013,12:30,777,777,25.95872588,50.23997588,162.3950968,157.4681718,3.917020775,460.6416431,7001.752975
1/14/2013,13:30,749,749,25.87908449,49.28533449,157.2795021,141.4980505,3.537451261,416.0042683,6656.068293
1/14/2013,14:30,651,651,25.26626743,45.61001743,139.1652979,129.3762423,3.214999622,381.9419551,6111.071281
1/14/2013,15:30,490,492,24.04286366,39.35536366,107.9048128,98.15644873,2.444095573,287.4256394,4322.881617
1/14/2013,16:30,289,290,21.98720071,31.01845071,66.12347908,64.77830944,1.608121532,192.9745838,2933.213674
1/14/2013,17:30,59,81,19.3118841,21.1556341,14.09862325,13.52982358,0.337230853,39.65834828,602.8068939
1/14/2013,18:30,0,0,18.2255307,18.2255307,0,0,0,0,0
1/14/2013,19:30,0,0,17.39680697,17.39680697,0,0,0,0,0
1/14/2013,20:30,0,0,16.66011084,16.66011084,0,0,0,0,0
1/14/2013,21:30,0,0,15.95078283,15.95078283,0,0,0,0,0
1/14/2013,22:30,0,0,15.26304176,15.26304176,0,0,0,0,0
1/14/2013,23:30,0,0,14.601108,14.601108,0,0,0,0,0
1/15/2013,0:30,0,0,13.98241352,13.98241352,0,0,0,0,0
1/15/2013,1:30,0,0,13.40664213,13.40664213,0,0,0,0,0
1/15/2013,2:30,0,0,12.8543277,12.8543277,0,0,0,0,0
1/15/2013,3:30,0,0,12.40984894,12.40984894,0,0,0,0,0
1/15/2013,4:30,0,0,12.0817312,12.0817312,0,0,0,0,0
1/15/2013,5:30,0,0,11.82857432,11.82857432,0,0,0,0,0
1/15/2013,6:30,0,0,11.81964607,11.81964607,0,0,0,0,0
1/15/2013,7:30,24,26,13.83483392,14.58483392,5.897464155,5.541499412,0.13826041,15.59577429,234.5604453
1/15/2013,8:30,214,214,17.15399405,23.84149405,50.54535912,47.49444158,1.183798956,134.953081,2008.101846
1/15/2013,9:30,419,419,21.49952009,34.59327009,94.32481233,92.40426136,2.307796427,276.9355713,4342.349758
1/15/2013,10:30,591,591,24.53342282,43.00217282,127.9264841,122.7631051,3.056801318,363.1479965,5694.160586
1/15/2013,11:30,707,707,26.35032285,48.44407285,149.0727088,146.0371228,3.63267343,422.8431873,6291.906627
1/15/2013,12:30,755,755,27.50848513,51.10223513,157.1264983,142.9278932,3.573197329,420.2080059,6454.39497
1/15/2013,13:30,729,729,27.8684016,50.6496516,152.0553526,139.8353922,3.467917726,395.3426207,6009.207835
1/15/2013,14:30,633,633,27.49125637,47.27250637,134.2334781,134.1843145,3.331125608,391.7403715,6079.810566
1/15/2013,15:30,478,478,26.3725434,41.3100434,104.2998743,94.87457648,2.357633226,277.2576673,4347.400224
1/15/2013,16:30,281,281,24.48172542,33.26297542,63.64343541,59.16495245,1.47468644,173.4231253,2719.274605
1/15/2013,17:30,67,79,21.92340312,24.01715312,15.81282659,15.49072905,0.38649369,43.5964882,690.5683732
1/15/2013,18:30,0,0,20.69380878,20.69380878,0,0,0,0,0
1/15/2013,19:30,0,0,19.66678865,19.66678865,0,0,0,0,0
1/15/2013,20:30,0,0,18.64832328,18.64832328,0,0,0,0,0
1/15/2013,21:30,0,0,17.75530643,17.75530643,0,0,0,0,0
1/15/2013,22:30,0,0,16.97268249,16.97268249,0,0,0,0,0
1/15/2013,23:30,0,0,16.29398932,16.29398932,0,0,0,0,0
1/16/2013,0:30,0,0,15.75122188,15.75122188,0,0,0,0,0
1/16/2013,1:30,0,0,15.27291239,15.27291239,0,0,0,0,0
1/16/2013,2:30,0,0,14.87988595,14.87988595,0,0,0,0,0
1/16/2013,3:30,0,0,14.54535422,14.54535422,0,0,0,0,0
1/16/2013,4:30,0,0,14.28185047,14.28185047,0,0,0,0,0
1/16/2013,5:30,0,0,14.07848801,14.07848801,0,0,0,0,0
1/16/2013,6:30,0,0,14.16646982,14.16646982,0,0,0,0,0
1/16/2013,7:30,20,26,16.55151319,17.17651319,4.861164611,4.859297958,0.121239484,14.11227594,216.7645585
1/16/2013,8:30,168,214,19.70632087,24.95632087,39.48755827,37.8928518,0.944479331,112.2041445,1795.266312
1/16/2013,9:30,419,419,24.09763036,37.19138036,93.20354044,86.6433086,2.148754053,252.6934767,4043.095627
1/16/2013,10:30,591,591,26.90402968,45.37277968,126.4834176,113.7861112,2.830429516,339.6515419,5108.35919
1/16/2013,11:30,708,708,28.42326763,50.54826763,147.7490909,137.3493032,3.409696453,400.9803028,6094.900603
1/16/2013,12:30,755,756,29.18602255,52.77977255,155.821955,146.4119902,3.638337957,410.4045215,6172.484004
1/16/2013,13:30,732,732,29.26014386,52.13514386,151.5610876,140.8926642,3.508227339,404.1477895,6466.364632
1/16/2013,14:30,637,637,28.69508836,48.60133836,134.2098507,134.1573348,3.33380977,376.053742,5655.84828
1/16/2013,15:30,481,481,27.51825175,42.54950175,104.3404081,93.86543035,2.330209309,271.2363635,4079.394907
1/16/2013,16:30,284,284,25.92326888,34.79826888,63.87379647,62.57119361,1.556458441,175.5685122,2668.641385
1/16/2013,17:30,40,81,23.65166633,24.90166633,9.404051367,9.400342151,0.235008554,27.91901619,433.3031312
1/16/2013,18:30,0,0,22.90476342,22.90476342,0,0,0,0,0
1/16/2013,19:30,0,0,22.09151281,22.09151281,0,0,0,0,0
1/16/2013,20:30,0,0,21.1983429,21.1983429,0,0,0,0,0
1/16/2013,21:30,0,0,20.4420366,20.4420366,0,0,0,0,0
1/16/2013,22:30,0,0,19.61826737,19.61826737,0,0,0,0,0
1/16/2013,23:30,0,0,18.90946829,18.90946829,0,0,0,0,0
1/17/2013,0:30,0,0,18.20551605,18.20551605,0,0,0,0,0
1/17/2013,1:30,0,0,17.6088531,17.6088531,0,0,0,0,0
1/17/2013,2:30,0,0,17.11270559,17.11270559,0,0,0,0,0
1/17/2013,3:30,0,0,16.69232113,16.69232113,0,0,0,0,0
1/17/2013,4:30,0,0,16.37249218,16.37249218,0,0,0,0,0
1/17/2013,5:30,0,0,16.14462637,16.14462637,0,0,0,0,0
1/17/2013,6:30,0,0,16.2311251,16.2311251,0,0,0,0,0
1/17/2013,7:30,20,26,18.76709765,19.39209765,4.815523349,4.332001292,0.107758532,12.28447266,186.7239845
1/17/2013,8:30,206,213,21.77530287,28.21280287,47.72830418,42.93590137,1.071250739,120.8370834,1836.723667
1/17/2013,9:30,420,420,25.58085514,38.70585514,92.77081828,87.16642899,2.161727439,243.8428551,3823.455968
1/17/2013,10:30,591,593,27.68658688,46.15533688,126.0070493,118.3946905,2.939148191,335.0628937,5361.0063
1/17/2013,11:30,710,710,28.81813267,51.00563267,147.8319885,146.292583,3.642685317,415.2661261,6444.930277
1/17/2013,12:30,758,758,29.27271379,52.96021379,156.3002367,148.420477,3.706801413,444.8161696,7045.888126
1/17/2013,13:30,627,734,29.15388623,48.74763623,132.0084646,118.7527955,2.956944607,344.1883523,5396.873364
1/17/2013,14:30,377,639,28.57759457,40.35884457,82.63097811,80.94395596,2.013480905,227.120646,3561.25173
1/17/2013,15:30,477,484,27.47853038,42.38478038,103.5536421,94.19059271,2.335926699,280.3112039,4260.730299
1/17/2013,16:30,287,287,25.81271761,34.78146761,64.55348632,62.58987081,1.55535829,177.310845,2666.755109
1/17/2013,17:30,73,84,23.66967813,25.95092813,17.08349937,15.88048839,0.396615197,46.16600899,701.7233366
1/17/2013,18:30,0,0,22.84743959,22.84743959,0,0,0,0,0
1/17/2013,19:30,0,0,22.1067766,22.1067766,0,0,0,0,0
1/17/2013,20:30,0,0,21.36080827,21.36080827,0,0,0,0,0
1/17/2013,21:30,0,0,20.70817379,20.70817379,0,0,0,0,0
1/17/2013,22:30,0,0,20.20471562,20.20471562,0,0,0,0,0
1/17/2013,23:30,0,0,19.65889766,19.65889766,0,0,0,0,0
1/18/2013,0:30,0,0,19.14409599,19.14409599,0,0,0,0,0
1/18/2013,1:30,0,0,18.69521181,18.69521181,0,0,0,0,0
1/18/2013,2:30,0,0,18.21951294,18.21951294,0,0,0,0,0
1/18/2013,3:30,0,0,17.76055458,17.76055458,0,0,0,0,0
1/18/2013,4:30,0,0,17.3044664,17.3044664,0,0,0,0,0
1/18/2013,5:30,0,0,16.92921486,16.92921486,0,0,0,0,0
1/18/2013,6:30,0,0,16.81258158,16.81258158,0,0,0,0,0
1/18/2013,7:30,24,26,18.75859676,19.50859676,5.775748147,5.368938646,0.133955019,16.07460231,249.4778278
1/18/2013,8:30,216,216,21.45709648,28.20709648,50.04648171,49.52424055,1.23315359,142.0592935,2204.760236
1/18/2013,9:30,422,422,25.61898322,38.80648322,93.16884487,90.33314246,2.256070233,270.728428,4331.654847
1/18/2013,10:30,596,596,27.64617491,46.27117491,127.0019878,116.7863023,2.913818242,332.1752796,5261.656429
1/18/2013,11:30,713,713,28.61469798,50.89594798,148.5371824,144.0159701,3.575196459,411.8626321,6128.515965
1/18/2013,12:30,763,763,29.00682591,52.85057591,157.4174046,152.6257296,3.796565025,451.0319249,7072.180583
1/18/2013,13:30,739,739,28.85596594,51.94971594,153.1515851,153.0841464,3.800313935,437.7961653,6514.40694
1/18/2013,14:30,645,645,28.1963989,48.3526489,136.0605924,126.4762961,3.142935957,373.3807917,5555.906181
1/18/2013,15:30,489,489,27.01648963,42.29773963,106.2026052,106.1556183,2.653890458,318.466855,4942.60559
1/18/2013,16:30,291,291,25.24035762,34.33410762,65.58727434,58.99946092,1.466136604,168.8989368,2648.335328
1/18/2013,17:30,70,86,23.03647609,25.22397609,16.43385125,15.93353064,0.395549898,46.9913279,714.268184
1/18/2013,18:30,0,0,22.16209998,22.16209998,0,0,0,0,0
1/18/2013,19:30,0,0,21.62805143,21.62805143,0,0,0,0,0
1/18/2013,20:30,0,0,21.02901783,21.02901783,0,0,0,0,0
1/18/2013,21:30,0,0,20.3283236,20.3283236,0,0,0,0,0
1/18/2013,22:30,0,0,19.78007069,19.78007069,0,0,0,0,0
1/18/2013,23:30,0,0,19.20370238,19.20370238,0,0,0,0,0
1/19/2013,0:30,0,0,18.47494507,18.47494507,0,0,0,0,0
1/19/2013,1:30,0,0,17.74379446,17.74379446,0,0,0,0,0
1/19/2013,2:30,0,0,17.13385702,17.13385702,0,0,0,0,0
1/19/2013,3:30,0,0,16.64120752,16.64120752,0,0,0,0,0
1/19/2013,4:30,0,0,16.24442726,16.24442726,0,0,0,0,0
1/19/2013,5:30,0,0,15.89991871,15.89991871,0,0,0,0,0
1/19/2013,6:30,0,0,15.85349375,15.85349375,0,0,0,0,0
1/19/2013,7:30,20,26,17.9719086,18.5969086,4.831904323,4.443133544,0.110745104,12.62494181,189.8791248
1/19/2013,8:30,217,217,20.75224306,27.53349306,50.42873622,49.39695593,1.228749279,143.0264161,2128.233071
1/19/2013,9:30,425,425,24.64455002,37.92580002,94.21670357,93.23108296,2.323784743,270.4885441,4111.42587
1/19/2013,10:30,599,599,27.09860848,45.81735848,127.921252,120.186845,2.986643098,351.2292283,5226.290917
1/19/2013,11:30,718,718,28.39362084,50.83112084,149.6267602,146.5649035,3.65313022,425.2243576,6463.410236
1/19/2013,12:30,767,767,29.04051933,53.00926933,158.1172897,156.4626968,3.911567419,469.3880903,7134.698973
1/19/2013,13:30,743,743,29.07078863,52.28953863,153.7204876,141.3513097,3.530248961,410.920979,6311.746238
1/19/2013,14:30,648,648,28.52085773,48.77085773,136.4143017,124.0733874,3.098732849,353.2555448,5482.526055
1/19/2013,15:30,493,493,27.32215209,42.72840209,106.852651,97.18596205,2.427219402,282.5283384,4204.021676
1/19/2013,16:30,295,295,25.51845804,34.73720804,66.36633497,61.02593468,1.518020125,171.2326701,2684.928268
1/19/2013,17:30,73,89,23.08897533,25.37022533,17.12716262,16.09149069,0.401482693,46.73258544,710.3352988
1/19/2013,18:30,0,0,22.01282497,22.01282497,0,0,0,0,0
1/19/2013,19:30,0,0,21.09846323,21.09846323,0,0,0,0,0
1/19/2013,20:30,0,0,20.20064794,20.20064794,0,0,0,0,0
1/19/2013,21:30,0,0,19.3697069,19.3697069,0,0,0,0,0
1/19/2013,22:30,0,0,18.59514692,18.59514692,0,0,0,0,0
1/19/2013,23:30,0,0,17.88771358,17.88771358,0,0,0,0,0
1/20/2013,0:30,0,0,17.25576118,17.25576118,0,0,0,0,0
1/20/2013,1:30,0,0,16.73616165,16.73616165,0,0,0,0,0
1/20/2013,2:30,0,0,16.21405787,16.21405787,0,0,0,0,0
1/20/2013,3:30,0,0,15.78593929,15.78593929,0,0,0,0,0
1/20/2013,4:30,0,0,15.38559739,15.38559739,0,0,0,0,0
1/20/2013,5:30,0,0,15.05113205,15.05113205,0,0,0,0,0
1/20/2013,6:30,0,0,15.00058112,15.00058112,0,0,0,0,0
1/20/2013,7:30,20,26,16.9797998,17.6047998,4.852341864,4.704422274,0.117610557,13.54873615,212.4441828
1/20/2013,8:30,216,216,20.00821832,26.75821832,50.36882969,47.32226053,1.175958174,138.2926813,2102.048755
1/20/2013,9:30,423,423,24.03374219,37.25249219,94.06668576,93.08027881,2.322352956,275.8955312,4326.041929
1/20/2013,10:30,597,597,26.57316302,45.22941302,127.8556713,123.9576976,3.074150902,365.2091271,5551.178732
1/20/2013,11:30,714,714,28.03467737,50.34717737,149.1490883,140.1273077,3.503182694,411.9742848,6327.925014
1/20/2013,12:30,764,764,28.81390912,52.68890912,157.7509379,143.476153,3.572556208,407.2714078,6320.852249
1/20/2013,13:30,740,740,28.97865557,52.10365557,153.2414934,148.5690951,3.69565624,425.7395988,6471.241902
1/20/2013,14:30,646,646,28.55438817,48.74188817,136.0125458,135.9456998,3.385047925,389.9575209,5864.961115
1/20/2013,15:30,491,491,27.46339834,42.80714834,106.3793472,98.88039968,2.467065972,287.1664792,4273.03721
1/20/2013,16:30,294,294,25.84159189,35.02909189,66.05297565,62.71772602,1.558535492,175.8028035,2728.45951
1/20/2013,17:30,76,90,23.60325323,25.97825323,17.78342197,17.77462629,0.443476926,53.21723112,800.3871561
1/20/2013,18:30,0,0,22.75668471,22.75668471,0,0,0,0,0
1/20/2013,19:30,0,0,21.96959262,21.96959262,0,0,0,0,0
1/20/2013,20:30,0,0,21.11086343,21.11086343,0,0,0,0,0
1/20/2013,21:30,0,0,20.28674781,20.28674781,0,0,0,0,0
1/20/2013,22:30,0,0,19.43511037,19.43511037,0,0,0,0,0
1/20/2013,23:30,0,0,18.63774163,18.63774163,0,0,0,0,0
1/21/2013,0:30,0,0,17.95107784,17.95107784,0,0,0,0,0
1/21/2013,1:30,0,0,17.34069806,17.34069806,0,0,0,0,0
1/21/2013,2:30,0,0,16.80435413,16.80435413,0,0,0,0,0
1/21/2013,3:30,0,0,16.33183173,16.33183173,0,0,0,0,0
1/21/2013,4:30,0,0,15.9211915,15.9211915,0,0,0,0,0
1/21/2013,5:30,0,0,15.56306151,15.56306151,0,0,0,0,0
1/21/2013,6:30,0,0,15.47909223,15.47909223,0,0,0,0,0
1/21/2013,7:30,21,27,17.61094436,18.26719436,5.080631293,5.078044195,0.126951105,15.23413259,233.9962765
1/21/2013,8:30,217,217,20.5096208,27.2908708,50.48296498,49.95237633,1.248809408,140.8657012,2208.774196
1/21/2013,9:30,426,426,24.57491029,37.88741029,94.45523466,87.79507376,2.181707583,259.1868609,4105.519876
1/21/2013,10:30,602,602,27.16783255,45.98033255,128.4608718,119.4027954,2.985069885,358.2083862,5731.334179
1/21/2013,11:30,722,722,28.36975808,50.93225808,150.3851233,145.7963647,3.615749844,433.8899812,6456.282921
1/21/2013,12:30,774,774,28.89737435,53.08487435,159.5000678,146.6580115,3.637118685,423.360615,6367.343649
1/21/2013,13:30,752,752,28.83699745,52.33699745,155.5457525,141.4664558,3.518978088,413.8318231,6621.309169
1/21/2013,14:30,658,658,28.14786946,48.71036946,138.5604562,135.7176789,3.392941973,407.1530367,6058.437187
1/21/2013,15:30,502,502,26.85232823,42.53982823,108.9008124,106.6664339,2.650660883,318.0793059,4936.590828
1/21/2013,16:30,303,303,24.77731397,34.24606397,68.31938189,63.50159479,1.58436479,190.1237748,3011.560593
1/21/2013,17:30,79,95,22.03719275,24.50594275,18.60520163,18.03737753,0.449130701,52.27881354,786.2733556
1/21/2013,18:30,0,0,20.77019582,20.77019582,0,0,0,0,0
1/21/2013,19:30,0,0,19.8104488,19.8104488,0,0,0,0,0
1/21/2013,20:30,0,0,18.97543968,18.97543968,0,0,0,0,0
1/21/2013,21:30,0,0,18.2302638,18.2302638,0,0,0,0,0
1/21/2013,22:30,0,0,17.55486848,17.55486848,0,0,0,0,0
1/21/2013,23:30,0,0,16.95086176,16.95086176,0,0,0,0,0
1/22/2013,0:30,0,0,16.44164877,16.44164877,0,0,0,0,0
1/22/2013,1:30,0,0,16.04632473,16.04632473,0,0,0,0,0
1/22/2013,2:30,0,0,15.79295922,15.79295922,0,0,0,0,0
1/22/2013,3:30,0,0,15.54482895,15.54482895,0,0,0,0,0
1/22/2013,4:30,0,0,15.19478488,15.19478488,0,0,0,0,0
1/22/2013,5:30,0,0,14.74084478,14.74084478,0,0,0,0,0
1/22/2013,6:30,0,0,14.5073876,14.5073876,0,0,0,0,0
1/22/2013,7:30,21,28,16.93303757,17.58928757,5.095294488,4.939713487,0.122998866,14.31706798,229.0730877
1/22/2013,8:30,223,225,19.9101596,26.8789096,51.97343116,49.34693851,1.229972442,140.2168584,2086.426854
1/22/2013,9:30,437,439,23.91186507,37.56811507,97.03793826,88.2524787,2.201899344,264.2279212,4100.817337
1/22/2013,10:30,620,620,26.29305381,45.66805381,132.5013168,119.1799814,2.970561035,335.0792848,4985.979758
1/22/2013,11:30,742,742,27.56132872,50.74882872,154.6911046,153.0609041,3.822696079,454.1362942,7266.180707
1/22/2013,12:30,793,793,28.28831487,53.06956487,163.4279488,153.5341077,3.819160929,453.7163184,7259.461094
1/22/2013,13:30,769,769,28.44647132,52.47772132,158.9506156,155.6856886,3.888250074,461.9241088,7242.970025
1/22/2013,14:30,673,673,27.92806328,48.95931328,141.546563,138.6389765,3.462508437,411.3460024,6581.536038
1/22/2013,15:30,514,514,26.66948657,42.73198657,111.4022861,111.3418394,2.777978892,333.3574671,5173.707889
1/22/2013,16:30,311,311,24.86436152,34.58311152,70.01522699,66.47640241,1.65526242,194.6588606,3052.250934
1/22/2013,17:30,76,98,22.25030507,24.62530507,17.88933126,16.62733401,0.412773567,48.54217146,737.8410063
1/22/2013,18:30,0,0,21.23248624,21.23248624,0,0,0,0,0
1/22/2013,19:30,0,0,20.29456489,20.29456489,0,0,0,0,0
1/22/2013,20:30,0,0,19.44916796,19.44916796,0,0,0,0,0
1/22/2013,21:30,0,0,18.63611815,18.63611815,0,0,0,0,0
1/22/2013,22:30,0,0,17.89673778,17.89673778,0,0,0,0,0
1/22/2013,23:30,0,0,17.23042598,17.23042598,0,0,0,0,0
1/23/2013,0:30,0,0,16.60387216,16.60387216,0,0,0,0,0
1/23/2013,1:30,0,0,16.03140191,16.03140191,0,0,0,0,0
1/23/2013,2:30,0,0,15.5065298,15.5065298,0,0,0,0,0
1/23/2013,3:30,0,0,15.06758161,15.06758161,0,0,0,0,0
1/23/2013,4:30,0,0,14.70334045,14.70334045,0,0,0,0,0
1/23/2013,5:30,0,0,14.35211608,14.35211608,0,0,0,0,0
1/23/2013,6:30,0,0,14.31071243,14.31071243,0,0,0,0,0
1/23/2013,7:30,22,28,16.94962522,17.63712522,5.336843552,5.333858688,0.132813081,15.77819406,239.8285497
1/23/2013,8:30,226,226,19.89796207,26.96046207,52.65364142,48.4118463,1.205454973,144.6545968,2245.039342
1/23/2013,9:30,439,440,23.79043591,37.50918591,97.50869395,96.47886749,2.411971687,289.4366025,4538.365927
1/23/2013,10:30,620,620,26.41340934,45.78840934,132.4244574,128.3772449,3.206221691,365.5092728,5848.148365
1/23/2013,11:30,743,743,27.64214264,50.86089264,154.8138214,150.0821742,3.744550245,444.8525691,6975.288284
1/23/2013,12:30,796,796,28.32567326,53.20067326,163.9387198,155.6492385,3.883448501,438.0529909,7008.847855
1/23/2013,13:30,773,773,28.43171027,52.58796027,159.6896353,154.808633,3.84699453,438.5573764,6666.072122
1/23/2013,14:30,677,677,27.96656621,49.12281621,142.2738374,129.3885799,3.208836782,373.5086014,5856.61487
1/23/2013,15:30,518,518,26.74153547,42.92903547,112.164096,107.6138631,2.684965885,302.8641518,4748.909901
1/23/2013,16:30,315,315,22.92094496,32.76469496,71.50573249,67.88978162,1.690455562,196.7690275,3148.304439
1/23/2013,17:30,85,101,22.3291299,24.9853799,19.97628,18.96608494,0.473203819,55.08092456,828.4171054
1/23/2013,18:30,0,0,21.40704919,21.40704919,0,0,0,0,0
1/23/2013,19:30,0,0,20.64721125,20.64721125,0,0,0,0,0
1/23/2013,20:30,0,0,19.90098131,19.90098131,0,0,0,0,0
1/23/2013,21:30,0,0,19.03411644,19.03411644,0,0,0,0,0
1/23/2013,22:30,0,0,18.27117469,18.27117469,0,0,0,0,0
1/23/2013,23:30,0,0,17.66265213,17.66265213,0,0,0,0,0
1/24/2013,0:30,0,0,17.07576503,17.07576503,0,0,0,0,0
1/24/2013,1:30,0,0,16.5534777,16.5534777,0,0,0,0,0
1/24/2013,2:30,0,0,16.03255909,16.03255909,0,0,0,0,0
1/24/2013,3:30,0,0,15.5079753,15.5079753,0,0,0,0,0
1/24/2013,4:30,0,0,15.04446511,15.04446511,0,0,0,0,0
1/24/2013,5:30,0,0,14.61200644,14.61200644,0,0,0,0,0
1/24/2013,6:30,0,0,14.49716752,14.49716752,0,0,0,0,0
1/24/2013,7:30,22,28,16.89297685,17.58047685,5.338127211,5.335007946,0.132708323,15.76574873,247.2069401
1/24/2013,8:30,221,221,19.90921498,26.81546498,51.5217437,46.33940951,1.149217356,137.9060827,2140.302403
1/24/2013,9:30,432,432,24.33780594,37.83780594,95.80766214,90.96109513,2.267205296,258.4614038,3969.967162
1/24/2013,10:30,609,609,27.42126723,46.45251723,129.6584142,129.5822441,3.229837434,387.5804921,5953.236359
1/24/2013,11:30,730,730,28.84930376,51.66180376,151.5028924,142.3235578,3.554530856,422.2782657,6553.758684
1/24/2013,12:30,782,782,29.49945662,53.93695662,160.4623258,150.739985,3.768499624,438.6533563,6878.084627
1/24/2013,13:30,760,760,29.48748759,53.23748759,156.4955874,148.5783821,3.695887255,434.6363412,6745.556015
1/24/2013,14:30,666,666,28.9327024,49.7452024,139.5352037,138.0572968,3.451432421,405.8884527,6104.562329
1/24/2013,15:30,510,510,27.72891375,43.66641375,110.0444853,105.5774842,2.618321607,295.3466773,4489.269495
1/24/2013,16:30,310,310,25.69798117,35.38548117,69.53389976,66.01592055,1.64544682,193.504546,3003.190554
1/24/2013,17:30,88,100,23.18483566,25.93483566,20.59526608,19.96515862,0.498629837,57.44215718,882.3115342
1/24/2013,18:30,0,3,22.91550597,22.91550597,0,0,0,0,0
1/24/2013,19:30,0,0,22.16777358,22.16777358,0,0,0,0,0
1/24/2013,20:30,0,0,21.44169285,21.44169285,0,0,0,0,0
1/24/2013,21:30,0,0,20.73986705,20.73986705,0,0,0,0,0
1/24/2013,22:30,0,0,20.07903791,20.07903791,0,0,0,0,0
1/24/2013,23:30,0,0,19.40151986,19.40151986,0,0,0,0,0
1/25/2013,0:30,0,0,18.75139396,18.75139396,0,0,0,0,0
1/25/2013,1:30,0,0,18.16036703,18.16036703,0,0,0,0,0
1/25/2013,2:30,0,0,17.64897915,17.64897915,0,0,0,0,0
1/25/2013,3:30,0,0,17.28577793,17.28577793,0,0,0,0,0
1/25/2013,4:30,0,0,17.11527972,17.11527972,0,0,0,0,0
